chr10	MTG1	26554	0.473789
chr10	SPRN	3952	0.661943
chr10	LOC619207	8938	0.557507
chr10	CYP2E1	11754	0.524502
chr10	SYCE1	10791	0.476694
chr10	FRG2B	1697	0.511491
chr10	DUX4	4684	0.726943
chr10	DUX4L3	4673	0.726300
chr10	DUX4L3	4673	0.727156
chr11	LOC100133161	6792	0.566549
chr11	AL137655	38889	0.441873
chr11	SCGB1C1	1494	0.570281
chr11	ODF3	3498	0.602344
chr11	BET1L	4499	0.574128
chr11	RIC8A	6581	0.570734
chr11	SIRT3	21333	0.480992
chr11	PSMD13	16177	0.442418
chr11	NLRP6	6819	0.635430
chr11	ATHL1	6551	0.649214
chr11	IFITM5	1326	0.649321
chr11	IFITM2	1304	0.585890
chr11	IFITM1	1282	0.571763
chr11	BC040735	6979	0.556097
chr11	IFITM3	1242	0.590177
chr11	B4GALNT4	12323	0.659742
chr11	PKP3	10692	0.701646
chr11	SIGIRR	11682	0.651258
chr11	ANO9	24082	0.594303
chr11	PTDSS2	41108	0.559842
chr11	RNH1	12310	0.598538
chr11	HRAS	3309	0.692656
chr11	LRRC56	17395	0.599598
chr11	C11orf35	5930	0.670826
chr11	AX748330	2513	0.630720
chr11	BC031953	631	0.568938
chr11	RASSF7	2576	0.659162
chr11	MIR210HG	2801	0.615137
chr11	MIR210	110	0.727273
chr11	LOC143666	2078	0.603946
chr11	PHRF1	35740	0.563039
chr11	IRF7	3445	0.670537
chr11	CDHR5	8503	0.626720
chr11	SCT	861	0.724739
chr11	DRD4	3401	0.669215
chr11	DEAF1	51516	0.521799
chr11	TMEM80	9438	0.556686
chr11	EPS8L2	21608	0.601166
chr11	TALDO1	17593	0.518729
chr11	PDDC1	10265	0.602533
chr11	NS3BP	1302	0.620584
chr11	CEND1	3017	0.662579
chr11	SLC25A22	7795	0.655164
chr11	PIDD	6072	0.663702
chr11	RPLP2	2941	0.562734
chr11	SNORA52	134	0.604478
chr11	PNPLA2	6671	0.645780
chr11	EFCAB4A	3196	0.643304
chr11	EFCAB4A	4407	0.666667
chr11	JB050151	20	0.800000
chr11	CD151	5884	0.636132
chr11	POLR2L	2809	0.598790
chr11	TSPAN4	24293	0.650105
chr11	AK126635	1828	0.605580
chr11	CHID1	43016	0.597313
chr11	AX747537	609	0.515599
chr11	AX747537	701	0.556348
chr11	AP2A2	86437	0.528986
chr11	MUC6	23883	0.634091
chr11	MUC2	29543	0.638188
chr11	MUC5B	39112	0.655579
chr11	MUC5AC	9277	0.651719
chr11	TOLLIP	35295	0.574897
chr11	TOLLIP-AS1	1000	0.614000
chr11	BRSK2	51538	0.634988
chr11	MOB2	17264	0.580109
chr11	MOB2	11423	0.553270
chr11	DUSP8	17870	0.641074
chr11	KRTAP5-AS1	25938	0.499537
chr11	KRTAP5-1	942	0.647558
chr11	KRTAP5-2	1118	0.593023
chr11	KRTAP5-3	899	0.632925
chr11	KRTAP5-4	1181	0.585944
chr11	KRTAP5-5	1127	0.620231
chr11	FAM99A	2258	0.629318
chr11	FAM99B	2360	0.660593
chr11	AF085962	760	0.489474
chr11	KRTAP5-6	561	0.614973
chr11	IFITM10	18185	0.551883
chr11	CTSD	11241	0.643537
chr11	SYT8	3077	0.666558
chr11	TNNI2	1479	0.669371
chr11	LSP1	27099	0.631389
chr11	MIR4298	73	0.561644
chr11	TNNT3	19138	0.611924
chr11	MRPL23	9338	0.606554
chr11	AK126380	4686	0.623346
chr11	MRPL23-AS1	6712	0.639303
chr11	H19	2660	0.639850
chr11	IGF2	12000	0.632833
chr11	MIR483	76	0.605263
chr11	IGF2-AS	8139	0.574026
chr11	INS-IGF2	14587	0.608487
chr11	TH	7877	0.652660
chr11	MIR4686	76	0.618421
chr11	ASCL2	2455	0.695723
chr11	C11orf21	5637	0.613979
chr11	TSPAN32	16188	0.630282
chr11	BC019904	49244	0.507717
chr11	CD81	20103	0.635328
chr11	TSSC4	1583	0.642451
chr11	TRPM5	18530	0.637075
chr11	KCNQ1	404120	0.515243
chr11	KCNQ1OT1	91671	0.437183
chr11	KCNQ1DN	2074	0.609450
chr11	KCNQ1DN	62	0.322581
chr11	CDKN1C	2548	0.675824
chr11	SLC22A18AS	15849	0.591899
chr11	SLC22A18	25526	0.614824
chr11	PHLDA2	1148	0.648084
chr11	NAP1L4	47948	0.442709
chr11	SNORA54	123	0.495935
chr11	CARS	56530	0.519689
chr11	AX747870	11867	0.470970
chr11	OSBPL5	78237	0.569091
chr11	MRGPRG	870	0.683908
chr11	MRGPRG-AS1	4800	0.618542
chr11	MRGPRE	4576	0.626530
chr11	ZNF195	21296	0.394628
chr11	LOC650368	28188	0.486590
chr11	OR7E12P	1209	0.473118
chr11	TRPC2	11100	0.499730
chr11	ART5	3750	0.566400
chr11	ART1	19286	0.492845
chr11	CHRNA10	5798	0.562608
chr11	NUP98	122783	0.415196
chr11	PGAP2	28553	0.503835
chr11	RHOG	14006	0.512209
chr11	STIM1	237508	0.424053
chr11	RRM1	44183	0.404002
chr11	LOC100506082	15502	0.444910
chr11	OR52B4	1124	0.446619
chr11	TRIM21	8800	0.463636
chr11	OR52K2	1067	0.521087
chr11	OR52K1	1030	0.501942
chr11	OR52M1	954	0.514675
chr11	C11orf40	6398	0.434354
chr11	OR52I2	1115	0.486996
chr11	OR52I1	975	0.501538
chr11	TRIM68	9588	0.465373
chr11	OR51D1	1124	0.506228
chr11	OR51E1	11561	0.431364
chr11	OR51E2	17676	0.396866
chr11	OR51F1	939	0.440895
chr11	OR52R1	948	0.508439
chr11	OR51F2	1029	0.455782
chr11	OR51S1	972	0.527778
chr11	OR51T1	1065	0.458216
chr11	OR51A7	939	0.443024
chr11	OR51G2	945	0.501587
chr11	OR51G1	966	0.497930
chr11	OR51A4	942	0.427813
chr11	OR51A2	942	0.429936
chr11	MMP26	4236	0.390699
chr11	OR51L1	948	0.456751
chr11	OR52J3	936	0.455128
chr11	OR52E2	978	0.449898
chr11	DQ656008	3359	0.388211
chr11	OR52A5	951	0.418507
chr11	OR52A1	939	0.439830
chr11	OR52Z1	443	0.478555
chr11	OR51V1	966	0.456522
chr11	HBB	1606	0.401619
chr11	DL074624	23	0.565217
chr11	HBD	1800	0.410556
chr11	HBBP1	1638	0.420635
chr11	HBG1	1586	0.473518
chr11	HBE1	1807	0.431101
chr11	OR51B4	933	0.448017
chr11	OR51B2	1055	0.429384
chr11	OR51B5	163139	0.392659
chr11	OR51B6	939	0.452609
chr11	OR51M1	1058	0.494329
chr11	OR51Q1	1096	0.484489
chr11	OR51I1	1012	0.480237
chr11	OR51I2	1070	0.483178
chr11	OR52D1	1064	0.484962
chr11	UBQLN3	2624	0.532012
chr11	UBQLNL	2334	0.507712
chr11	OR52H1	963	0.474559
chr11	OR52B6	1008	0.493056
chr11	TRIM6-TRIM34	47761	0.420343
chr11	TRIM5	21915	0.414511
chr11	TRIpartite motif protein	1169	0.396065
chr11	TRIM22	21277	0.390328
chr11	OR56B1	1091	0.447296
chr11	OR52N4	1037	0.460945
chr11	OR52N5	1034	0.438104
chr11	OR52N1	963	0.465213
chr11	OR52N2	966	0.486542
chr11	OR52E6	942	0.455414
chr11	OR52E8	954	0.459119
chr11	OR52E4	939	0.435570
chr11	OR56A3	948	0.507384
chr11	OR56A5	942	0.500000
chr11	OR52L1	1094	0.498172
chr11	OR56A4	1098	0.499089
chr11	OR56A1	1071	0.506069
chr11	OR56B4	960	0.501042
chr11	OLFR690	907	0.464168
chr11	OR52B2	972	0.488683
chr11	OR52W1	963	0.538941
chr11	C11orf42	5568	0.462644
chr11	FAM160A2	23378	0.445462
chr11	CNGA4	5386	0.518195
chr11	CCKBR	12454	0.460976
chr11	PRKCDBP	1565	0.646006
chr11	SMPD1	4585	0.566848
chr11	APBB1	1450	0.571034
chr11	APBB1	24290	0.518691
chr11	HPX	9987	0.480525
chr11	TRIM3	25847	0.486788
chr11	ARFIP2	6797	0.528027
chr11	TIMM10B	3235	0.475734
chr11	DNHD1	74729	0.447377
chr11	RRP8	3737	0.518063
chr11	ILK	7136	0.496917
chr11	TAF10	1428	0.604342
chr11	TPP1	6696	0.502838
chr11	DCHS1	34517	0.526552
chr11	MRPL17	3017	0.477958
chr11	GVINP1	8730	0.419359
chr11	OR2AG2	951	0.514196
chr11	OR2AG1	998	0.517034
chr11	OR6A2	1384	0.463873
chr11	OR10A5	954	0.477987
chr11	OR10A2	912	0.487939
chr11	OR10A4	995	0.499497
chr11	OR2D2	927	0.461704
chr11	OR2D3	993	0.445116
chr11	ZNF215	31625	0.381976
chr11	ZNF214	21038	0.351079
chr11	NLRP14	51058	0.373027
chr11	JB175177	20	0.300000
chr11	RBMXL2	2215	0.561174
chr11	SYT9	217096	0.400984
chr11	BC040358	28175	0.448554
chr11	OLFML1	26007	0.421963
chr11	PPFIBP2	140001	0.452004
chr11	CYB5R2	8496	0.510476
chr11	OVCH2	17273	0.417241
chr11	PJCG1	758	0.468338
chr11	OR5P2	969	0.439628
chr11	OR5P3	936	0.457265
chr11	OR5E1P	521	0.483685
chr11	LOC283299	55205	0.387900
chr11	U6	98	0.397959
chr11	OR10A6	945	0.414815
chr11	OR10A3	945	0.435979
chr11	NLRP10	3904	0.503074
chr11	EIF3F	9275	0.443450
chr11	BC027619	5212	0.449731
chr11	TUB	67475	0.496110
chr11	AK055772	9336	0.530099
chr11	RIC3	62994	0.399101
chr11	LMO1	44332	0.528354
chr11	STK33	202086	0.375919
chr11	SCARNA20	131	0.519084
chr11	TRIM66	46800	0.464872
chr11	BC068088	8139	0.411230
chr11	RPL27A	7425	0.483367
chr11	SNORA3	130	0.523077
chr11	SNORA45	131	0.526718
chr11	ST5	117326	0.475547
chr11	AKIP1	8926	0.463477
chr11	C11orf16	12931	0.498801
chr11	ASCL3	5462	0.425668
chr11	TMEM9B	17150	0.418834
chr11	TMEM9B-AS1	11609	0.438453
chr11	NRIP3	23474	0.429454
chr11	SCUBE2	72104	0.448671
chr11	MIR5691	68	0.544118
chr11	KRT8P41	1828	0.566740
chr11	DENND5A	126499	0.429964
chr11	TMEM41B	34115	0.424857
chr11	IPO7	63506	0.404009
chr11	SNORA23	189	0.465608
chr11	LOC644656	1143	0.492563
chr11	ZNF143	67560	0.426303
chr11	DM376721	25	0.480000
chr11	DM376720	25	0.440000
chr11	DM376719	25	0.480000
chr11	WEE1	16086	0.406192
chr11	SWAP70	88880	0.399685
chr11	LOC440028	4764	0.559614
chr11	SBF2-AS1	53027	0.440813
chr11	BC073899	20945	0.460874
chr11	SBF2	515541	0.383147
chr11	BC073899	10866	0.440364
chr11	U80769	90120	0.387661
chr11	ADM	2282	0.593339
chr11	EF537580	80269	0.432309
chr11	AMPD3	56903	0.487145
chr11	MTRNR2L8	1290	0.424031
chr11	DQ582265	31	0.451613
chr11	JB137816	21	0.476190
chr11	RNF141	29550	0.360981
chr11	MRVI1-AS1	58697	0.423855
chr11	LYVE1	10953	0.416507
chr11	MRVI1	79211	0.454129
chr11	CTR9	28480	0.388062
chr11	EIF4G2	11990	0.415763
chr11	SNORD97	142	0.380282
chr11	BC026354	14509	0.396030
chr11	ZBED5	5370	0.387151
chr11	ZBED5-AS1	21060	0.394919
chr11	AK056982	15119	0.411932
chr11	GALNT18	351141	0.463478
chr11	CSNK2A3	1416	0.463277
chr11	MIR4299	72	0.444444
chr11	USP47	117903	0.353189
chr11	DKK3	46087	0.487903
chr11	MICAL2	153194	0.474744
chr11	MICALCL	72245	0.414465
chr11	PARVA	157878	0.435007
chr11	DD413619	21	0.523810
chr11	TEAD1	270316	0.427588
chr11	SCARNA16	172	0.447674
chr11	LOC100506305	10015	0.432451
chr11	RASSF10	2684	0.584203
chr11	ARNTL	109488	0.452890
chr11	7SK	316	0.468354
chr11	BTBD10	75283	0.362260
chr11	PTH	3967	0.331737
chr11	FAR1	63688	0.360398
chr11	SPON1	305496	0.419871
chr11	RRAS2	81265	0.388236
chr11	COPB1	42367	0.373711
chr11	U7	62	0.387097
chr11	PSMA1	15570	0.387926
chr11	PDE3B	228336	0.369618
chr11	CYP2R1	14196	0.398211
chr11	CALCA	4613	0.507912
chr11	CALCB	5032	0.500596
chr11	INSC	134787	0.436993
chr11	SOX6	436419	0.351332
chr11	C11orf58	19754	0.389187
chr11	AL833346	3389	0.510770
chr11	PLEKHA7	226757	0.461154
chr11	OR7E14P	1159	0.471096
chr11	RPS13	3282	0.459171
chr11	SNORD14	91	0.428571
chr11	PIK3C2A	83230	0.383912
chr11	NUCB2	54785	0.386529
chr11	NUCB2	34589	0.383995
chr11	NCR3LG1	25560	0.444836
chr11	KCNJ11	3411	0.595720
chr11	ABCC8	84018	0.500262
chr11	USH1C	50522	0.517755
chr11	OTOG	98572	0.487035
chr11	MYOD1	2569	0.636824
chr11	KCNC1	47108	0.542923
chr11	SERGEF	225041	0.426629
chr11	TPH1	20252	0.370482
chr11	SAAL1	25749	0.391549
chr11	SAA3P	3661	0.453701
chr11	MRGPRX3	17526	0.421374
chr11	MRGPRX4	1444	0.522161
chr11	LOC494141	2371	0.435259
chr11	SAA2-SAA4	17320	0.418476
chr11	SAA1	3716	0.503767
chr11	HPS5	43505	0.397426
chr11	GTF2H1	44775	0.407259
chr11	LDHA	11953	0.418138
chr11	LDHC	38941	0.412059
chr11	LDHAL6A	23774	0.415748
chr11	TSG101	46646	0.396454
chr11	UEVLD	57344	0.409738
chr11	JA429845	20	0.550000
chr11	SPTY2D1-AS1	10452	0.421546
chr11	SPTY2D1-AS1	907	0.452040
chr11	SPTY2D1	28073	0.417198
chr11	TMEM86A	5982	0.556670
chr11	IGSF22	21926	0.504515
chr11	PTPN5	64794	0.500185
chr11	MRGPRX1	1190	0.523529
chr11	MRGPRX2	6226	0.444748
chr11	ZDHHC13	59276	0.379631
chr11	CSRP3	28542	0.428737
chr11	E2F8	17558	0.419182
chr11	NAV2	408267	0.444444
chr11	NAV2-AS5	4557	0.439324
chr11	NAV2-AS4	13186	0.475959
chr11	MIR4486	63	0.571429
chr11	SNORA1	136	0.433824
chr11	LOC100126784	3739	0.576892
chr11	MIR4694	80	0.362500
chr11	DBX1	4111	0.546339
chr11	TRNA	66	0.378788
chr11	HTATIP2	20041	0.423931
chr11	PRMT3	121804	0.360120
chr11	SLC6A5	55665	0.459247
chr11	NELL1	906113	0.382929
chr11	ANO5	90192	0.344898
chr11	SLC17A6	41380	0.365297
chr11	FANCF	3309	0.437594
chr11	GAS2	138229	0.357327
chr11	SVIP	7785	0.360437
chr11	CCDC179	13505	0.338986
chr11	endogenous retrovirus ERV9	997	0.476429
chr11	LUZP2	585671	0.351498
chr11	ANO3	331159	0.363363
chr11	BC045791	1565	0.322684
chr11	MUC15	13237	0.331948
chr11	SLC5A12	55009	0.364086
chr11	FIBIN	3005	0.447920
chr11	BBOX1	86846	0.373512
chr11	CCDC34	24735	0.365676
chr11	LGR4	106827	0.390875
chr11	LIN7C	12362	0.370005
chr11	BDNF-AS	170952	0.395760
chr11	LINC00678	17002	0.440242
chr11	BDNF	46159	0.402522
chr11	KIF18A	87584	0.339765
chr11	MIR610	96	0.406250
chr11	JB074938	21	0.476190
chr11	METTL15	225257	0.352753
chr11	KCNA4	7290	0.448285
chr11	FSHB	4262	0.365556
chr11	ARL14EP	14517	0.366536
chr11	MPPED2	170424	0.394358
chr11	DCDC5	228417	0.362223
chr11	DCDC1	107187	0.367022
chr11	DNAJC24	63006	0.365140
chr11	IMMP1L	77221	0.349063
chr11	ELP4	274033	0.358096
chr11	PAX6	33170	0.496834
chr11	RCN1	14796	0.469654
chr11	U3	210	0.423810
chr11	WT1	47760	0.464112
chr11	WT1-AS	4036	0.549058
chr11	EIF3M	18725	0.379866
chr11	CCDC73	192579	0.373504
chr11	PRRG4	28189	0.391820
chr11	QSER1	87023	0.382129
chr11	DEPDC7	17719	0.385236
chr11	TCP11L1	33549	0.438016
chr11	LINC00294	3305	0.451135
chr11	CSTF3	76908	0.366334
chr11	CSTF3-AS1	29940	0.406045
chr11	HIPK3	100351	0.388267
chr11	KIAA1549L	131770	0.438211
chr11	C11orf91	2633	0.535131
chr11	CD59	19718	0.429100
chr11	FBXO3	33582	0.370049
chr11	LMO2	33714	0.463991
chr11	CAPRIN1	50928	0.400369
chr11	NAT10	41348	0.456999
chr11	ABTB2	207022	0.479229
chr11	CAT	33136	0.405963
chr11	ELF5	35006	0.457836
chr11	EHF	30824	0.437419
chr11	APIP	34097	0.398012
chr11	PDHX	79999	0.361117
chr11	MIR1343	84	0.797619
chr11	CD44	93533	0.415618
chr11	SLC1A2	168354	0.421237
chr11	PAMR1	93801	0.417757
chr11	FJX1	2687	0.645702
chr11	TRIM44	146578	0.399112
chr11	DQ573949	3675	0.423129
chr11	LDLRAD3	287230	0.441361
chr11	MIR3973	107	0.467290
chr11	BC036209	14615	0.426069
chr11	COMMD9	17158	0.409780
chr11	PRR5L	89220	0.457644
chr11	TRAF6	26547	0.383395
chr11	RAG1	11748	0.394450
chr11	RAG2	6337	0.386145
chr11	C11orf74	64520	0.367359
chr11	LRRC4C	1345436	0.366987
chr11	U6	106	0.377358
chr11	LOC100507205	65948	0.376888
chr11	HNRNPKP3	7866	0.422324
chr11	API5	32576	0.377517
chr11	TTC17	136049	0.379025
chr11	7SK	266	0.406015
chr11	MIR670	98	0.489796
chr11	BC031305	1090	0.442202
chr11	MIR129-2	90	0.533333
chr11	JA715139	22	0.454545
chr11	HSD17B12	176027	0.381555
chr11	AK094325	4039	0.388958
chr11	ALKBH3	39469	0.407991
chr11	SEC14L1P1	2572	0.481726
chr11	LOC100507300	11656	0.405371
chr11	C11orf96	1328	0.691265
chr11	AX748080	3420	0.535380
chr11	ACCSL	11997	0.475119
chr11	ACCS	17841	0.488482
chr11	EXT2	149234	0.402214
chr11	ALX4	49439	0.528914
chr11	CD82	54175	0.533198
chr11	TSPAN18	168002	0.503976
chr11	TP53I11	18710	0.585195
chr11	LOC221122	4126	0.521086
chr11	PRDM11	87782	0.499316
chr11	AK097878	2272	0.588468
chr11	SYT13	46032	0.462830
chr11	FLJ41423	17112	0.504850
chr11	CHST1	17968	0.564893
chr11	DQ585118	33	0.606061
chr11	DQ600225	44	0.522727
chr11	DQ592142	36	0.444444
chr11	DQ576495	64	0.546875
chr11	DQ582894	33	0.545455
chr11	DQ585921	30	0.433333
chr11	DQ580411	56	0.482143
chr11	DQ595780	36	0.472222
chr11	DQ597512	41	0.512195
chr11	DQ573877	64	0.546875
chr11	DQ592387	30	0.433333
chr11	DQ601209	35	0.542857
chr11	DQ577945	32	0.500000
chr11	DQ583935	33	0.545455
chr11	DQ601289	40	0.600000
chr11	DQ583612	60	0.516667
chr11	DQ578720	48	0.500000
chr11	DQ577602	31	0.451613
chr11	DQ592882	29	0.482759
chr11	DQ597935	34	0.529412
chr11	DQ581231	40	0.550000
chr11	DQ586202	43	0.418605
chr11	DQ592671	50	0.380000
chr11	DQ575460	33	0.545455
chr11	DQ584372	57	0.473684
chr11	DQ573744	41	0.487805
chr11	DQ577649	32	0.437500
chr11	DQ576239	46	0.456522
chr11	DQ571241	54	0.425926
chr11	DQ583646	29	0.413793
chr11	DQ585551	34	0.470588
chr11	DQ579617	29	0.379310
chr11	DQ577288	32	0.375000
chr11	DQ589925	37	0.540541
chr11	DQ590864	32	0.468750
chr11	DQ594732	38	0.526316
chr11	DQ580378	43	0.534884
chr11	DQ592890	47	0.489362
chr11	DQ570013	34	0.500000
chr11	DQ595261	30	0.466667
chr11	DQ584722	58	0.551724
chr11	DQ584505	77	0.532468
chr11	DQ595026	31	0.419355
chr11	DQ593386	48	0.562500
chr11	DQ569946	30	0.500000
chr11	DQ582305	30	0.466667
chr11	DQ600902	43	0.511628
chr11	DQ575455	35	0.485714
chr11	DQ596355	33	0.424242
chr11	DQ589384	36	0.527778
chr11	DQ595965	64	0.484375
chr11	DQ580359	39	0.615385
chr11	DQ570864	33	0.424242
chr11	DQ596865	31	0.483871
chr11	DQ594571	42	0.523810
chr11	DQ576075	30	0.566667
chr11	DQ594374	62	0.451613
chr11	DQ576996	38	0.447368
chr11	DQ580332	29	0.482759
chr11	DQ570497	71	0.478873
chr11	DQ594520	33	0.515152
chr11	DQ585153	34	0.441176
chr11	DQ577389	40	0.450000
chr11	DQ594870	31	0.548387
chr11	DQ585460	56	0.553571
chr11	DQ588034	30	0.500000
chr11	DQ591858	38	0.500000
chr11	DQ591724	38	0.526316
chr11	DQ588704	30	0.600000
chr11	DQ578236	33	0.454545
chr11	DQ587050	34	0.470588
chr11	DQ575869	75	0.533333
chr11	DQ589570	33	0.575758
chr11	DQ571892	29	0.517241
chr11	DQ573752	36	0.500000
chr11	DQ585760	52	0.500000
chr11	DQ572786	60	0.483333
chr11	DQ599212	28	0.571429
chr11	DQ585275	46	0.500000
chr11	DQ582903	40	0.525000
chr11	DQ582858	40	0.525000
chr11	DQ577965	67	0.417910
chr11	DQ581441	29	0.517241
chr11	DQ596759	33	0.454545
chr11	DQ599610	69	0.405797
chr11	DQ600737	32	0.375000
chr11	DQ590560	34	0.441176
chr11	DQ585129	31	0.451613
chr11	DQ594272	66	0.409091
chr11	DQ577812	36	0.416667
chr11	DQ595836	50	0.420000
chr11	DQ573660	36	0.500000
chr11	DQ572425	54	0.444444
chr11	DQ588228	47	0.404255
chr11	DQ587623	36	0.555556
chr11	DQ599087	30	0.466667
chr11	DQ592381	30	0.500000
chr11	DQ589460	33	0.484848
chr11	DQ601287	28	0.464286
chr11	DQ573895	29	0.517241
chr11	DQ599539	37	0.432432
chr11	DQ592438	65	0.507692
chr11	DQ590971	31	0.516129
chr11	DQ587606	41	0.560976
chr11	DQ575274	30	0.500000
chr11	DQ584521	35	0.514286
chr11	DQ597700	38	0.421053
chr11	DQ601595	36	0.527778
chr11	DQ598045	81	0.481481
chr11	DQ575059	44	0.409091
chr11	DQ578791	42	0.500000
chr11	DQ576584	37	0.459459
chr11	DQ574428	39	0.487179
chr11	DQ579844	75	0.493333
chr11	DQ573749	55	0.418182
chr11	DQ572830	31	0.387097
chr11	DQ595071	34	0.500000
chr11	DQ576722	38	0.500000
chr11	DQ595234	30	0.433333
chr11	DQ576379	36	0.472222
chr11	DQ571263	51	0.588235
chr11	DQ583098	41	0.512195
chr11	DQ589004	32	0.468750
chr11	DQ570173	35	0.457143
chr11	DQ589697	66	0.454545
chr11	DQ598861	32	0.500000
chr11	DQ598733	30	0.366667
chr11	DQ594059	38	0.421053
chr11	DQ582888	30	0.466667
chr11	DQ576346	55	0.509091
chr11	DQ589248	45	0.555556
chr11	DQ595146	29	0.482759
chr11	DQ577434	31	0.451613
chr11	LOC100507384	2249	0.504669
chr11	DKFZp779M0652	927	0.583603
chr11	SLC35C1	8945	0.569368
chr11	CRY2	35843	0.489831
chr11	MAPK8IP1	20970	0.582308
chr11	C11orf94	748	0.622995
chr11	PEX16	8455	0.579302
chr11	GYLTL1B	7452	0.614868
chr11	GYLTL1B	4943	0.579001
chr11	PHF21A	192116	0.388187
chr11	CREB3L1	43745	0.528243
chr11	DGKZ	18960	0.613291
chr11	MIR4688	83	0.638554
chr11	MDK	2770	0.662816
chr11	CHRM4	1468	0.606948
chr11	AMBRA1	197658	0.436243
chr11	MIR3160-1	85	0.600000
chr11	MIR3160-2	81	0.592593
chr11	HARBI1	13922	0.453527
chr11	ATG13	58743	0.446215
chr11	ARHGAP1	23591	0.531050
chr11	ZNF408	4823	0.540120
chr11	F2	20314	0.506350
chr11	CKAP5	102776	0.404053
chr11	MIR5582	68	0.323529
chr11	SNORD67	108	0.453704
chr11	SNORD67	111	0.513514
chr11	LRP4-AS1	28006	0.448975
chr11	LRP4	61906	0.486770
chr11	C11orf49	225559	0.412593
chr11	ARFGAP2	12828	0.531883
chr11	PACSIN3	8938	0.597225
chr11	DDB2	24277	0.468756
chr11	ACP2	9605	0.527538
chr11	NR1H3	11117	0.511379
chr11	MADD	60384	0.469777
chr11	MYBPC3	20858	0.579538
chr11	SPI1	23719	0.526160
chr11	SLC39A13	8006	0.609168
chr11	PSMC3	7705	0.549254
chr11	RAPSN	11423	0.534185
chr11	CELF1	23088	0.445729
chr11	NDUFS3	5554	0.487396
chr11	PTPMT1	8032	0.478337
chr11	KBTBD4	6819	0.489368
chr11	FAM180B	2517	0.585618
chr11	C1QTNF4	4746	0.591867
chr11	MTCH2	25349	0.435047
chr11	AGBL2	55786	0.448966
chr11	FNBP4	50925	0.434227
chr11	NUP160	70388	0.418395
chr11	PTPRJ	190285	0.453804
chr11	OR4B1	930	0.469892
chr11	OR4X2	912	0.491228
chr11	OR4X1	918	0.496732
chr11	OR4S1	930	0.480645
chr11	OR4C3	990	0.452525
chr11	OR4C45	7100	0.417887
chr11	OR4A47	930	0.433333
chr11	TRIM49B	6378	0.373628
chr11	TRIM64C	5399	0.382108
chr11	FOLH1	62036	0.356374
chr11	LOC440040	251890	0.358446
chr11	OR4C13	1029	0.421769
chr11	OR4C12	1063	0.418627
chr11	LOC441601	18635	0.389697
chr11	LOC646813	4568	0.378065
chr11	OR4A5	1071	0.421102
chr11	OR4C46	930	0.445161
chr11	TRIM48	8938	0.368427
chr11	TRIM51HP	4530	0.369757
chr11	OR4A16	987	0.412361
chr11	OR4A15	1035	0.414493
chr11	OR4C15	1113	0.424978
chr11	OR4C16	933	0.423365
chr11	OR4C11	1045	0.406699
chr11	OR4P4	939	0.391906
chr11	OR4S2	936	0.425214
chr11	OR4C6	930	0.464516
chr11	OR5D13	945	0.403175
chr11	OR5D14	945	0.448677
chr11	OR5L1	936	0.476496
chr11	OR5D18	942	0.457537
chr11	OR5L2	936	0.485043
chr11	OR5D16	987	0.426545
chr11	TRIM51	8512	0.365836
chr11	OR5W2	933	0.406217
chr11	OR5I1	945	0.405291
chr11	OR10AG1	906	0.379691
chr11	OR7E5P	7703	0.394911
chr11	OR5F1	945	0.457143
chr11	OR5AS1	975	0.394872
chr11	OR8I2	933	0.426581
chr11	OR8H2	939	0.414270
chr11	OR8H3	939	0.427050
chr11	OR8J3	948	0.417722
chr11	OR8K5	924	0.400433
chr11	OR5J2	939	0.436635
chr11	OR5T2	1080	0.392593
chr11	OR5T3	1023	0.388074
chr11	OR5T1	981	0.388379
chr11	OR8H1	936	0.410256
chr11	OR8K3	939	0.390841
chr11	OR8K1	960	0.398958
chr11	OR8J1	1074	0.404097
chr11	OR8U8	365461	0.366510
chr11	OR5R1	975	0.424615
chr11	OR5M9	933	0.455520
chr11	OR5M3	1051	0.396765
chr11	OR5M8	936	0.447650
chr11	OR5M11	918	0.462963
chr11	OR5M10	948	0.445148
chr11	OR5M1	948	0.447257
chr11	OR5AP2	951	0.436383
chr11	OR5AR1	933	0.468382
chr11	OR9G9	918	0.477124
chr11	OR9G4	984	0.452236
chr11	AB231741	17123	0.357823
chr11	AK096987	29601	0.380663
chr11	OR5AK2	930	0.390323
chr11	OR5AK4P	927	0.386192
chr11	LRRC55	9968	0.481641
chr11	APLNR	3876	0.550052
chr11	TNKS1BP1	25311	0.555450
chr11	SSRP1	9893	0.505408
chr11	P2RX3	31709	0.501624
chr11	PRG3	4382	0.496120
chr11	SLC43A3	20627	0.481650
chr11	7SK	333	0.522523
chr11	RTN4RL2	16046	0.538452
chr11	SLC43A1	30355	0.502125
chr11	TIMM10	2297	0.479321
chr11	SMTNL1	7634	0.538381
chr11	UBE2L6	16053	0.478353
chr11	SERPING1	17300	0.474566
chr11	AK096335	14415	0.520499
chr11	MIR130A	89	0.505618
chr11	YPEL4	4858	0.552079
chr11	CLP1	4122	0.467006
chr11	ZDHHC5	33186	0.452088
chr11	MED19	8487	0.456227
chr11	CTNND1	57419	0.425208
chr11	TMX2	28451	0.452322
chr11	C11orf31	2162	0.525439
chr11	BTBD18	8268	0.457547
chr11	OR9Q1	157686	0.400137
chr11	OR6Q1	954	0.495807
